id,target,pesm_0000,pesm_0001,pesm_0002,pesm_0003,pesm_0004,pesm_0005,pesm_0006,pesm_0007,pesm_0008,pesm_0009,pesm_0010,pesm_0011,pesm_0012,pesm_0013,pesm_0014,pesm_0015,pesm_0016,pesm_0017,pesm_0018,pesm_0019,pesm_0020,pesm_0021,pesm_0022,pesm_0023,pesm_0024,pesm_0025,pesm_0026,pesm_0027,pesm_0028,pesm_0029,pesm_0030,pesm_0031,pesm_0032,pesm_0033,pesm_0034,pesm_0035,pesm_0036,pesm_0037,pesm_0038,pesm_0039,pesm_0040,pesm_0041,pesm_0042,pesm_0043,pesm_0044,pesm_0045,pesm_0046,pesm_0047,pesm_0048,pesm_0049,pesm_0050,pesm_0051,pesm_0052,pesm_0053,pesm_0054,pesm_0055,pesm_0056,pesm_0057,pesm_0058,pesm_0059,pesm_0060,pesm_0061,pesm_0062,pesm_0063,pesm_0064,pesm_0065,pesm_0066,pesm_0067,pesm_0068,pesm_0069,pesm_0070,pesm_0071,pesm_0072,pesm_0073,pesm_0074,pesm_0075,pesm_0076,pesm_0077,pesm_0078,pesm_0079,pesm_0080,pesm_0081,pesm_0082,pesm_0083,pesm_0084,pesm_0085,pesm_0086,pesm_0087,pesm_0088,pesm_0089,pesm_0090,pesm_0091,pesm_0092,pesm_0093,pesm_0094,pesm_0095,pesm_0096,pesm_0097,pesm_0098,pesm_0099
mg2si_struct_11.vasp,-33.510382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.130273282615254e-301,2.0226001354573624e-272,2.9673126412880043e-245,1.619945203585544e-219,3.2909484890172785e-195,2.487857996136904e-172,6.998642884746891e-151,7.326318960078202e-131,2.853918414552319e-112,4.136957201054667e-95,2.231537785411279e-79,4.479310876046796e-65,3.345814871806243e-52,9.299858753944995e-41,9.619102236454517e-31,3.7023414693859e-22,5.3027621190849614e-15,2.8262564183229524e-09,5.60537562724361e-05,0.04136962867932842,1.136167252615807,1.1611455313401022,0.04415854807774493,6.249232152546214e-05,3.290957505024289e-09,6.4491374495861085e-15,4.702889070381449e-22,2.0779877657839408e-22,3.743320579218814e-15,2.50931280492913e-09,6.259452188978129e-05,0.05810340623467587,2.0070149262894508,2.579784056729512,0.12339564979878183,0.00021963426089365194,1.4547356014256731e-08,3.5855170378776186e-14,3.2885409969045953e-21,5.959087098332561e-21,4.495520186427567e-14,1.2659275411563531e-08,0.00013488693709322541,0.058224308971281724,1.322717248612487,2.963056158547027,1.7196155180927524,1.6945114961968226,0.6132657762864195,0.058718553222183376,1.487109437621466,5.056983276197301,5.651022040340714,6.293533432152699,5.667826584170005,3.4257310808391015,4.810114938418511,4.525839348935892,4.654903518767565,6.257253154057486,3.829308960849427,2.9771585783934693,1.2745672102076062,1.3762507843784266,1.5124317481820753,56.89662823916528,279.1882031054909
mg2si_struct_12.vasp,-33.395208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.387745636742744e-309,1.4221701306765434e-280,5.4234667056561393e-253,7.696373693564908e-227,4.06423730051329e-202,7.986485564712375e-179,5.840043842352347e-157,1.5891330012561898e-136,1.6091188731685224e-117,6.063170114601849e-100,8.501491422277262e-84,4.4358232334814073e-69,8.612655664392465e-56,6.222769010695746e-44,1.6730696418020987e-33,1.673894569249959e-24,6.231978186988744e-17,8.633909489001509e-11,4.451155856642817e-06,0.008539291791608823,0.6096136027639681,1.6194635861032565,0.1600926775111112,0.0005889188994269827,8.061637360558298e-08,4.1065278021255997e-13,7.784128908685407e-20,3.8506262267750526e-24,1.3992248192085307e-16,1.8922970395504711e-10,9.523023644924206e-06,0.017833810934671273,1.242788415653644,3.2228046195682025,0.31099578382222487,0.0011167572174477797,1.492267832311391e-07,1.6841631576290084e-12,1.280920459136749e-07,0.0006480879148901984,0.12225904146283958,0.9281637141537614,1.0218375882548634,0.5918140410902557,1.755277833885227,1.4220484444398696,1.3658822633868848,2.539193790314929,4.214397594392917,0.8453954014090355,1.9161754842314065,1.184102362722577,0.04089472677550028,0.0008233099114951129,0.25122684926612127,4.7887450773001525,6.401873905921001,5.13245092503538,5.447281754900482,3.6576094108631403,6.588855398212708,9.26289125556974,4.5768933114340165,7.162013605229964,3.413856846373043,55.15162880760606,278.02204101091826
mg2si_struct_13.vasp,-33.336132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.254267816794548e-306,6.202061823702013e-277,1.546727692544149e-249,1.435408038690455e-223,4.957019527354761e-199,6.370149548998685e-176,3.046227745333154e-154,5.420743446078279e-134,3.589542338421755e-115,8.845106159953238e-98,8.110558517332538e-82,2.767465510319204e-67,3.51396486696358e-54,1.6603374190583918e-42,2.9193020964538204e-32,1.9100532075619365e-23,4.650457013998243e-16,4.213369490447951e-10,1.4205195028779358e-05,0.017821678222046954,0.8320199467465822,1.4454484941930328,0.09344482320432662,0.00022479757145466486,2.0123880343439094e-08,6.703715583652852e-14,8.310041203045403e-21,2.3099411819676772e-23,6.144771036354506e-16,6.082679754118732e-10,2.2406186249444573e-05,0.03071317216112824,1.566625349052895,2.973646692551646,0.21003773596748251,0.0005520634967569924,5.399635926784056e-08,1.9652765288655139e-13,4.08520748728713e-17,5.3457426847977635e-11,2.6047664219006015e-06,0.004722950998745694,0.3187084866077924,0.8299308753049243,1.0342829949557593,1.412060707511445,1.5145299208957068,1.7352826304318711,3.582672666298485,2.401390018065807,1.5172823296466107,1.6786757748615202,1.7613351075233636,0.851817679576354,3.7103329433715584,3.495536070184392,3.2356096620129113,4.287094925050854,6.2389067067914175,4.612898269500877,6.89126523976353,7.837846586953928,8.130988770947983,6.431399645768014,2.588723076562288,55.40005007775972,277.48719231686266
mg2si_struct_14.vasp,-16.833592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.685353431951894e-300,2.883151865147715e-271,3.561486351686829e-244,1.6371135113765424e-218,2.800335358359613e-194,1.782481528501464e-171,4.222053914346238e-150,3.7213991523238665e-130,1.220597501655792e-111,1.4897810364657273e-94,6.766376347556611e-79,1.1435985613842497e-64,7.192415922435002e-52,1.6832930488714195e-40,1.4659812274760945e-30,4.750954057992481e-22,5.729503582807834e-15,2.5712061764614866e-09,4.293787553613976e-05,0.026682587707695788,0.6170197725397889,0.530950409099185,0.017001709095046804,2.0258857282426798e-05,8.982992803347472e-10,1.4822139668809926e-15,9.100903169131364e-23,2.0794181422722003e-31,1.8105732429235158e-41,8.933260745077581e-33,6.975797364860158e-24,2.027035924105716e-16,2.1918598290361592e-10,8.819578940378483e-06,0.013205859398052675,0.7358160033452484,1.5256521730665986,0.1177133115552988,0.0003387243668371719,0.0021124572068400215,0.22039741416867387,0.8556895653892371,0.12362597224781371,0.0006646407224227848,1.3296823881399363e-07,9.899029736274892e-13,2.755648496335947e-19,1.3275423418347507e-14,4.927281190395795e-09,6.805343668282166e-05,0.03497666839161715,0.6698633783301692,0.6802231601736175,1.6907691601146755,0.5133685821850094,0.00883225964964816,0.2593716815309582,0.8376335935127656,0.10066384223816333,0.00045117303916585326,0.0040736746437116025,0.6157292347564424,3.494963801007721,2.3173718560948453,2.9575336456762105,0.20360385472800607,0.0005225751942549714,4.991128928920923e-08,1.7739139284233696e-13,2.34611902756627e-20,1.1546524530686972e-28,3.107968571066973e-33,6.068041059925761e-24,4.4088501244129165e-16,1.1921241149928034e-09,0.00011996946645600374,0.44940611568568056,62.68367999612806,325.73651027991554
mg2si_struct_15.vasp,-33.22615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7270075225862564e-295,3.649913658690905e-267,2.8704811254149697e-240,8.400604581526642e-215,9.14850506625349e-191,3.7074343187481585e-168,5.5908847699757e-147,3.1374106020588128e-127,6.551578076793293e-109,5.0910132218652305e-92,1.4721303679987703e-76,1.5840615819256446e-62,6.3428084120078325e-50,9.450937008687762e-39,5.240248549273464e-29,1.0812164561212133e-20,8.30151105238595e-14,2.3718400418462095e-08,0.000252172303507002,0.09976842524568373,1.4688335771975063,0.8047033496782752,0.016405246834881922,1.2445532179025835e-05,3.513402594602124e-10,3.690847541494721e-16,1.442807169759997e-23,2.5891122131190885e-21,2.950011055712299e-14,1.2507777776602218e-08,0.00019734240308973708,0.11586290439948267,2.5313497367109825,2.057991783427482,0.062261397345572164,7.009351401396934e-05,2.9364360392647353e-09,4.577696554235426e-15,2.666746860693838e-22,3.9593951341785405e-17,5.2179990950637476e-11,2.5600838817271703e-06,0.004702809643587563,0.3504784155030679,2.166673361071308,3.091070392171969,1.4171970644368501,0.15829388766406263,0.45713810015061185,1.2402671659378455,1.4633782449472321,0.8702377175257279,2.3066193337416654,4.315209296105839,6.569068266040532,5.431115404570475,6.12157266747623,7.058897237192319,7.036238304821927,3.097789456694449,3.6082822486877446,5.583523250184365,2.2710643898697875,2.1711158323915796,4.17583512356966,55.56089506661584,278.3436301358782
mg2si_struct_16.vasp,-33.177942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.304259607932443e-302,6.148930504918935e-274,1.078745178122715e-246,7.042419526976007e-221,1.7108371075032948e-196,1.5466041547486277e-173,5.202755612888061e-152,6.512855207029773e-132,3.0338434196294896e-113,5.258945193395898e-96,3.39225014583793e-80,8.14255756581766e-66,7.273066327238416e-53,2.417452789642327e-41,2.9900757971129326e-31,1.3762271983268519e-22,2.3571206805047245e-15,1.5023019905216119e-09,3.563004820422837e-05,0.03144555903224177,1.0327280491224824,1.2621075603584289,0.057397173547065576,9.713335458934894e-05,6.11688071822711e-09,1.433426332489877e-14,1.2499840972418862e-21,6.581371130432839e-25,3.237388636168696e-17,5.925973614487425e-11,4.036531367890031e-06,0.01023153261070609,0.9650655139758435,3.387323251728428,0.44242558384830183,0.0021503421352489366,3.889185337991862e-07,2.617540786356316e-12,6.55561411022434e-19,6.819366112067494e-17,8.664770707117944e-11,4.315221613713147e-06,0.008671138446625199,0.7218990533572687,2.5116331638728946,0.3692945280023514,0.6466703444009925,1.5952796408879464,0.24224182561594468,1.5989477691842011,4.064984226618918,4.531782934198069,3.729036576704565,4.59993616483107,8.784202233532552,17.45971127859138,6.356554725573832,0.26562565367760244,0.0006362037694296627,6.282343770380929e-08,2.3651697337875105e-13,3.33472450173187e-20,3.7716116051948373e-16,1.0196476458637983e-09,0.00010257865991733794,0.384014536614778,53.49610642532397,277.34688575705286
mg2si_struct_17.vasp,-33.213926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22804557334e-312,1.7631975541344765e-283,9.420440443113553e-256,1.87294569130116e-229,1.3856798563563438e-204,3.8149106047543457e-181,3.9083150964964444e-159,1.4899734083733866e-138,2.1137382567335006e-119,1.1158546839771515e-101,2.1920366774427627e-85,1.602402947282948e-70,4.358924998137221e-57,4.412358594079984e-45,1.6620571285154115e-34,2.3297259491041266e-25,1.215199184531695e-17,2.3587061782952838e-11,1.7036640633251845e-06,0.00457907570139017,0.45798940037676183,1.704577584913561,0.23608144911636267,0.0012167201324311287,2.3334756255647233e-07,1.665327241131357e-12,4.422620212484964e-19,9.203833167272967e-27,5.388304282993236e-19,2.235385248661191e-12,3.450931918025484e-07,0.0019824586829572735,0.4237948170489006,3.371249383601131,0.9979524801768517,0.010992907823908642,4.5060816177158e-06,6.873362733138747e-11,3.901424590066939e-17,1.1401667474356578e-18,3.1029331505087393e-12,3.1423931907719107e-07,0.0011842203208596305,0.16607952899281123,0.8782149169498977,0.6619975174762136,1.350919951032163,0.875640393596138,1.0073947816865074,0.9207603947954764,0.12758921967183368,0.3769518110059943,3.199711667860996,1.4618298964101784,2.0910383288160417,3.2189644808535127,6.684329905784596,6.9472186356368795,8.626797217493111,9.399169756936066,5.452031041465593,4.1803953250497905,9.125033081843103,5.902293194982679,2.2295792708532503,1.8236339927575862,53.835641953983085,277.3957188217245
mg2si_struct_18.vasp,-33.127003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5186250057513566e-297,9.004688373164828e-269,8.575276522977901e-242,3.038864403375127e-216,4.007359024804205e-192,1.9664772536768544e-169,3.590900273853614e-148,2.4400656080049906e-128,6.16997502533477e-110,5.805625949874128e-93,2.03281772672244e-77,2.6486926716788535e-63,1.284246655686343e-50,2.3171228487007702e-39,1.5557271064880883e-29,3.886883470704461e-21,3.613710563424793e-14,1.2502272271181758e-08,0.00016095641218069845,0.07711011587209678,1.3746691025577147,0.9119451751717912,0.022512463994396794,2.0680501935422108e-05,7.069404990225499e-10,8.992664515685193e-16,4.256745290653159e-23,8.94503915504881e-24,2.808793563653732e-16,3.282019393849998e-10,1.427073059535366e-05,0.023090589197550977,1.3902969337404834,3.115041649895002,0.2597191025049497,0.0008058007585027319,9.303260741421163e-08,3.996929214824233e-13,6.390008910684843e-20,7.49722234636937e-26,4.195521761058699e-18,8.781385561347433e-12,6.839492470287233e-07,0.001982304924411143,0.21390143726528488,0.9036217833657637,0.9094887587145067,1.1990561427546003,0.4062059266169669,0.7258885472121218,0.4206558964396659,0.19464962214659404,1.1245349013279582,4.049002557065862,4.4452641061451486,4.206271771294354,9.201379375975904,10.894825588975298,9.352182025371569,6.712293661783478,8.308598687846168,4.266542781540196,0.8160743255488425,0.9726887329950309,1.9833753230483668,1.4237634336234841,55.15036277988226,278.11972961643033
mg2si_struct_19.vasp,-33.240984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.17810994808e-312,6.939682022990577e-283,3.4609204581260967e-255,6.4228444965795485e-229,4.435544488596037e-204,1.1398565902381736e-180,1.0900269413815084e-158,3.8788947238871424e-138,5.136443270845806e-119,2.5310501013515377e-101,4.641119285814225e-85,3.166857067054858e-70,8.041145800473616e-57,7.597857673107573e-45,2.6714565427053293e-34,3.495335086514654e-25,1.701818584343635e-17,3.083340235609131e-11,2.0788032218709964e-06,0.005215417201535465,0.48690975066571135,1.6915764527576806,0.2186847674333079,0.0010520325522473846,1.8833176033486974e-07,1.2545896379551287e-12,3.1100227755486325e-19,9.45772783869212e-27,6.983074681293638e-19,2.7540146477035355e-12,4.041750937225142e-07,0.0022072757519542175,0.44856706135686736,3.3922035948276275,0.954597259103201,0.009996367154172339,3.895363202718316e-06,5.6485562604436526e-11,3.047982914885211e-17,1.979994818385737e-15,1.1546383522984321e-09,2.6006548189900223e-05,0.024006463351229558,1.0230363326510017,2.2825894521871932,0.30046078270187965,0.7470521356411203,1.7327524264310563,2.077413704376273,3.7655936427074264,2.6516028450379223,1.6145528454137439,2.7143401904629982,5.214370726073075,7.686376373050833,11.958671132678377,8.205368703819278,3.926624887502635,0.3602855090527482,0.023578012784317384,0.5785943523224756,0.5700701892063134,0.020900971169023577,2.851700245501568e-05,0.00010258010767250673,0.3840145387961012,53.49615247538734,277.38147933143324
mg2si_struct_20.vasp,-34.023232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23945335e-315,4.34512814353595e-286,3.1372339116621195e-258,8.428978684033017e-232,8.427266984867465e-207,3.1353230359412597e-183,4.34071804097416e-161,2.2362718770448295e-140,4.287176572641892e-121,3.0584535017325605e-103,8.119254157904524e-87,8.020734364078945e-72,2.948464295536155e-58,4.033307700608491e-46,2.0531022589251793e-35,3.8890501982946926e-26,2.7413233145929717e-18,7.190526866771005e-12,7.018509784725495e-07,0.0025492524706418763,0.34455973982400995,1.7330055579180936,0.3243538991237926,0.0022590301815904306,5.85475446359001e-07,5.64649674602828e-12,2.0264375334453724e-18,2.829873565672703e-26,1.7192019701863184e-19,8.8982803147467e-13,1.7138350019276837e-07,0.0012283317465721858,0.3276016552573875,3.25132393523952,1.2007653239268035,0.016502121373546164,8.439275392675435e-06,1.6060323317184216e-10,1.137331719801758e-16,1.2597013849850435e-23,2.6379178909850466e-16,2.6973663037812413e-10,1.0263780435284269e-05,0.014537694245144143,0.7728491040178136,1.9053824546201559,2.1212482747602097,3.1678984359744526,0.6323751273289391,1.9344141391054246,2.165592299550778,0.774149123509294,1.1195508688404596,1.9550329992584357,4.194785643653912,7.9954934723819875,5.642553529014305,3.8889873772667283,6.5970733031981235,8.357423418744808,4.054739260663606,0.3510503095730851,1.6395746208636681,1.9534717743658228,2.4935999510663263,3.334664665534427,54.11693252367379,280.726883947377
mg2si_struct_21.vasp,-33.105483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0373135e-317,1.1707520607783569e-287,1.012545609173409e-259,3.2587271677460852e-233,3.902699840600439e-208,1.739266142442454e-184,2.8843680598100353e-162,1.779996119136896e-141,4.087626216673992e-122,3.493067991770581e-104,1.1107764031011215e-87,1.3144073955491033e-72,5.78784757887471e-59,9.483920830940442e-47,5.782857585996465e-36,1.312141939839434e-26,1.1079059116401885e-18,3.4810373667710013e-12,4.070035838900983e-07,0.0017708082003886642,0.28670057125325765,1.7273062118755873,0.38725216481849506,0.0032307408006796447,1.002984268488496e-06,1.1586969638819992e-11,4.981147011003957e-18,1.9160972092367437e-25,7.423724980873846e-18,1.8323086647095282e-11,1.6829032098455192e-06,0.005751794815335225,0.7315287076985247,3.462127883924933,0.6097314272569997,0.003995929318753295,9.744975639421146e-07,8.843569174893205e-12,5.5746502404690505e-12,4.872692122360293e-07,0.0015849090861183017,0.19184081856199425,0.8749798930659254,0.8569472635213776,2.9567566659760884,1.8679032841231145,1.2859078282178076,1.3935192357126822,0.7002516195607457,1.8512626643860186,2.482935462828553,2.87683742315024,2.968059697845176,3.901562015857751,3.5891043996972676,4.088016597449956,4.217676716625284,2.357225303826143,5.003780460145694,2.699416868687113,4.320002965104002,4.3211886384197795,6.052982766134177,4.912513462983279,3.5794921460952716,55.711025523258556,278.50659525143016
mg3si2_struct_01.vasp,-31.179043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.309554363862101e-305,3.8532675671859785e-276,8.756758855784529e-249,7.405277817356546e-223,2.330360256600983e-198,2.72890562473414e-175,1.1891529313707346e-153,1.9282824467350845e-133,1.1635561010820554e-114,2.6126892018715795e-97,2.1830913847626983e-81,6.787968588757997e-67,7.854010452695859e-54,3.3816360813077857e-42,5.418087384659421e-32,3.23034483004679e-23,7.166968679821145e-16,5.917058614545671e-10,1.8178580975105756e-05,0.020782501928664644,0.8841367089820192,1.3996671137278986,0.08245440030347323,0.00018075347646042512,1.474494724995606e-08,4.475932518761599e-14,5.056005993956232e-21,2.1262668887168678e-29,8.091446830757962e-24,2.459155529907049e-16,2.781182905980621e-10,1.170460734368942e-05,0.018330228940097917,1.0682248391937144,2.316547438487319,0.18694052877344142,0.0005613703596944713,6.273060113578338e-08,1.120004961414569e-08,0.00014895804201837379,0.073722799987513,1.3577613139623967,0.9305265781703318,0.02373110040300855,2.252115782850686e-05,7.953490940298328e-10,7.677086348638744e-09,0.00011411398129493365,0.06330519266919979,1.3844972265055093,2.699906725201358,1.7398670454941172,0.07927258320346968,0.00015082507796445512,0.0007150270389368101,0.20163354076280732,3.1344410699360363,5.251893581616312,6.939295655263537,5.885566974460045,3.650469438373449,2.2651508090474093,3.3879239332982136,0.5448247164782786,3.3754974902581765,4.110774350695744,1.7760229624318153,0.6758344109731179,3.840630225682201,58.03669125681514,296.39313498158555
mg3si2_struct_02.vasp,-15.467789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.460957e-318,1.3647823123914052e-288,1.2692355739074817e-260,4.3924297992694364e-234,5.65654394331173e-209,2.7106986793765955e-185,4.833871105622181e-163,3.207691772870435e-142,7.920889184993332e-123,7.278451416308524e-105,2.4887872898907812e-88,3.1667976626123746e-73,1.499465901030489e-59,2.6420231283122922e-47,1.7322891250417228e-36,4.226568243501598e-27,3.8374182358910733e-19,1.296504794812722e-12,1.6300197338209617e-07,0.0007625974346197157,0.13276437658170528,0.8601051019526564,0.207350568250578,0.0018601273517167307,6.209603503178647e-07,7.713807643648976e-12,3.5658041166180174e-18,6.133804107419364e-26,3.926323367653721e-35,9.352462389071876e-46,1.0814492634490039e-43,2.6099312478797926e-33,2.3438819132010362e-24,7.83296401220076e-17,9.740926748114951e-11,4.507732815967458e-06,0.00776246756047189,0.49742221014772825,1.186135461820387,0.10525122284015673,0.0003475391648865819,4.270356169190853e-08,1.9525770810151355e-13,3.322278369094476e-20,2.1035245868070337e-28,4.956132509641386e-38,4.345322045825804e-49,1.4177014099722809e-61,1.721199916769947e-75,7.776095849860157e-91,1.859885451263736e-83,8.462128925199718e-69,1.4327052434738635e-55,9.026470782553246e-44,2.116235039859849e-33,1.846289618410791e-24,5.994555200558444e-17,7.246392837293557e-11,3.2696955455692837e-06,0.005590551132193349,0.39298780115599563,1.533513445443936,0.4535294093890463,0.007631994616101122,0.017166474227056187,1.1096487644064088,3.5499323609447844,3.4357170484921844,1.4413489596505995,0.033784222475044395,3.409119752045895e-05,1.3533170836447167e-09,2.0368616022843304e-15,1.1476442279021804e-22,2.410770041068353e-31,1.8855788234418225e-41,6.010654291935556e-44,3.153506123374174e-33,6.156719258693706e-24,4.472895638033676e-16,1.209238380016598e-09,0.0001216518794953693,0.4554172391095524,63.44302058095785,328.88342047618113
mg3si2_struct_03.vasp,-30.858554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0084800960288e-310,1.172220632345255e-281,5.0703172495109986e-254,8.161023896976968e-228,4.888075529502144e-203,1.0894690797904711e-179,9.035988155437591e-158,2.7888177867914763e-137,3.2029367987799625e-118,1.3688641239544388e-100,2.176988106665096e-84,1.2883549019563687e-69,2.8372572523643816e-56,2.325121532827204e-44,7.090491558114714e-34,8.046199070241321e-25,3.397730626883102e-17,5.339134474309839e-11,3.1220260079404322e-06,0.006793380130244188,0.5500713927712428,1.6574328606977484,0.1858388774162465,0.0007753913369076286,1.2038962410231628e-07,6.955701162111978e-13,1.4954659000552253e-19,1.196596906384038e-27,7.843745699034104e-23,1.5974688091420316e-15,1.2106678572754506e-09,3.414297656700384e-05,0.03583121134044588,1.3992823104379746,2.0334473866693723,0.10996241742449045,0.00022127857220841947,1.6569835043521356e-08,4.831798310460625e-14,1.396036164064316e-09,3.3798364874941985e-05,0.03045173239358501,1.0265651881126776,1.783361993714436,1.7391200468847297,0.20608735873055506,0.0009398612719794734,0.0002464787444354746,0.07257941167368095,0.7983382098028454,0.6820907423962351,2.5625686153423866,3.9324481704837924,2.6631431430328214,1.2024944224934455,4.161907689418858,6.071818616108186,3.410131781972351,3.202302275278065,2.22489514304231,0.1128715446599068,0.0003706563063256244,0.046700134431872584,0.9080519522916788,3.780413787672734,2.3612230068926925,0.10170694699076713,1.093178310824336,57.635406309675304,296.53706059290226
mg3si2_struct_04.vasp,-61.520849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8447669094841557e-295,5.937893429930034e-267,4.617527183497742e-240,1.3379450244334722e-214,1.4447235085162085e-190,5.814607082007754e-168,8.724131066861089e-147,4.8805915060730666e-127,1.018259225641355e-108,7.924487843717265e-92,2.3009417865041913e-76,2.493207081146412e-62,1.008385764231397e-49,1.522673976593628e-38,8.586025262987769e-29,1.8082994070803956e-20,1.4227281089709534e-13,4.1823234973081745e-08,0.00045942686943238153,0.18860945312705987,2.89393566307555,1.659611713134698,0.035572425851418496,2.8496463445988166e-05,1.969690294731166e-06,0.004387678851581026,0.44282812645320396,2.4740398280441216,1.917714883750064,6.782437291084221,9.654329605915725,11.000373058268037,1.5798441316922822,2.399866099256459,9.35107726343147,4.592990046313385,0.08721315864475379,6.178315400741508e-05,2.4690905287226165e-07,0.0015459255959594722,0.46948359973003073,8.422850687691561,9.615417871295795,1.9267635048401701,7.819262965742183,7.783970834695829,2.162176797358855,0.3771609831798281,3.771617677970266,4.79500743250948,2.4646149824013994,2.862564232715464,0.17815819958599152,0.00041352514717780964,9.009968281260184e-05,0.08957656200799083,3.5301839914214836,7.218863420643134,4.405013090742656,1.4408491725382297,0.636784885660417,5.865172713989706,7.613824143171017,2.816553908822298,2.8973611954475955,2.078655603328413,1.8163244475115006,0.24367631793198824,0.001289764667436679,2.549350672645217e-07,6.154719781641382e-05,0.23040872176293667,32.097654681275785,166.39161194051852
