ind,Lambda,max packing efficiency,OFM: s^1 - s^2,OFM: s^1 - d^2,OFM: s^2 - s^2,OFM: s^2 - s^1,OFM: p^1 - p^1,OFM: s^1 - d^10,std_dev Gaussian center=1.0 width=1.0,OFM: p^1 - s^1,OFM: s^1 - f^1,OFM: s^1 - p^4,avg d valence electrons,std_dev Gaussian center=6.0 width=1.0,std_dev Gaussian center=4.0 width=1.0,OFM: d^1 - s^1,OFM: s^1 - s^1,std_dev Gaussian center=8.0 width=1.0,OFM: p^4 - s^1,std_dev Gaussian center=3.0 width=1.0,mean Gaussian center=1.0 width=1.0,OFM: s^1 - p^3,mean Gaussian center=2.0 width=1.0,OFM: s^1 - p^1,avg p valence electrons,structural complexity per cell,mean Gaussian center=5.0 width=1.0,mean Gaussian center=3.0 width=1.0,structural complexity per atom,avg f valence electrons,mean Gaussian center=7.0 width=1.0,avg s valence electrons,std_dev Gaussian center=2.0 width=1.0,std_dev Gaussian center=7.0 width=1.0,mean Gaussian center=9.0 width=1.0,std_dev Gaussian center=5.0 width=1.0,OFM: s^1 - d^1,std_dev Gaussian center=9.0 width=1.0,std_dev Gaussian center=0.0 width=1.0,mean Gaussian center=0.0 width=1.0,mean Gaussian center=4.0 width=1.0
0,0.39,0.4936400806121162,0.7347283386875094,0.0,0.0108799980534999,0.3403128709101436,0.0,0.0,0.0242973982203147,0.0,0.0,0.0,0.2307692307692307,0.0049425343338011,0.0011708148294149,0.3403128709101436,1.0866378754719197,0.0019342261958764,0.0,0.0086541631658297,0.1541750058063173,0.0,0.1884040971422093,0.0,0.0,36.1057163358342,0.1836432292777685,0.183638098733308,2.7773627950641693,0.0,0.183830718074996,1.2307692307692308,0.0146186660262344,0.0037071544415924,0.1858084319873044,0.0041368533550974,0.7347283386875094,0.0027482736879972,0.0216127321544293,0.0620679666218574,0.1853144645302071
1,3.46,0.3438500874343058,0.4223820455544988,0.0,0.0,0.0932726595597613,0.0,0.0,0.0149777054285259,0.0,0.0,0.0,0.0909090909090909,0.0019362864026651,0.0048688987412628,0.0932726595597613,1.4736923131984685,0.0039601423453701,0.0,0.0065093850252239,0.3092070234743505,0.0,0.3315789138096386,0.0,0.0,18.54397280068333,0.3333178960825186,0.3375243553096973,1.6858157091530304,0.0,0.3373333603041306,1.0909090909090908,0.0201789596414489,0.0031062060920166,0.3378239154025459,0.006258772512839,0.4223820455544988,0.0032027912974982,0.0538666289002017,0.2191473805834519,0.339059688867478
2,1.96,0.3513593507034667,0.444947931603573,0.0,0.0,0.0969667548560247,0.0,0.0,0.0125840140550568,0.0,0.0,0.0,0.0909090909090909,0.0031027580607744,0.0041408922684238,0.0969667548560247,1.5326017661814566,0.0037106801400453,0.0,0.0073653664686735,0.3352506637516672,0.0,0.3560991820551837,0.0,0.0,18.54397280068333,0.358580539440834,0.3637627509050762,1.6858157091530304,0.0,0.3623303962712825,1.0909090909090908,0.0194846724893961,0.0016943820847034,0.3624655981656894,0.0065555017017507,0.444947931603573,0.0024227726462649,0.0572585643779947,0.2420753261138883,0.3636361751954664
3,1.01,0.3568386741544392,0.4658178457947639,0.0,0.0,0.1002621677523689,0.0,0.0,0.0103914809293368,0.0,0.0,0.0,0.0909090909090909,0.0041273704483279,0.0032360014161471,0.1002621677523689,1.582080889404912,0.0032010456696103,0.0,0.008097743411626,0.3588308678187397,0.0,0.378835771959946,0.0,0.0,18.54397280068333,0.3819315550973474,0.3877911702386888,1.6858157091530304,0.0,0.3851182200404443,1.0909090909090908,0.0186640066124385,0.0005767621648189,0.3862088860387369,0.0064019329490802,0.4658178457947639,0.0043367774937117,0.0598166705671067,0.2635023727934107,0.3860973002097614
4,0.71,0.2587872083739023,0.3556663889846796,0.0,0.0,0.0796859338052134,0.0,0.0,0.0241348582624788,0.0,0.0,0.0,0.0833333333333333,0.0037207560938463,0.0073040014613748,0.0796859338052134,1.3189658190930724,0.0032922029076337,0.0,0.0057389702836277,0.252767611435014,0.0,0.2762641914848543,0.0,0.0,74.03910001730775,0.2790257377496308,0.2766473925259207,3.084962500721156,0.0,0.2816190631398207,1.0833333333333333,0.0181173552952657,0.0030433301386449,0.2786600886405295,0.0055013983004448,0.3556663889846796,0.0022024521662442,0.0535268332229295,0.1770854904235101,0.2837969223251182
5,1.97,0.2512317924210978,0.4064254949707044,0.0,0.0,0.0705928559995199,0.0,0.0,0.0150137172631561,0.0,0.0,0.0,0.0769230769230769,0.000597235843506,0.0056911655698546,0.0705928559995199,1.3677969757420196,0.0020038532573989,0.0,0.0036505093665318,0.3052737232958511,0.0,0.326408056046576,0.0,0.0,16.105716335834195,0.3298443417086802,0.3317288309352272,1.2389012566026305,0.0,0.3336224253087504,1.0769230769230769,0.0188556602512949,0.0035931177006578,0.3303605141641989,0.0048474279626987,0.4064254949707044,0.0007086895236911,0.0518027510687683,0.2149217605065219,0.334265647101381
6,1.42,0.2681987572419411,0.4285284282640832,0.0,0.0,0.07807724369349,0.0,0.0,0.0078648526439504,0.0,0.0,0.0,0.0769230769230769,0.0028851153136244,0.0025952455497866,0.07807724369349,1.4921558724435064,0.003445094062083,0.0,0.0069990083853698,0.3883914280113645,0.0,0.4058037930511611,0.0,0.0,16.105716335834195,0.4102003339338997,0.4158781164626545,1.2389012566026305,0.0,0.4126166592226372,1.0769230769230769,0.0176024948146174,0.0012926937456462,0.4162530824892793,0.005526238334866,0.4285284282640832,0.0014295716009505,0.0587200903538724,0.2870154810829414,0.4133475185928617
7,3.92,0.2687810632129532,0.4056175328283062,0.0,0.0,0.0700587403388592,0.0,0.0,0.0198445398435414,0.0,0.0,0.0,0.0769230769230769,0.0058341651737384,0.0078643939311162,0.0700587403388592,1.4047100064007163,0.0047361361588054,0.0,0.0082162411281662,0.3358589012697989,0.0,0.3557224668119974,0.0,0.0,67.6821076586876,0.3600842382116684,0.3628369632014919,2.6031579868726,0.0,0.3635726092264174,1.0769230769230769,0.0219593864556096,0.00241483508353,0.3597370253978325,0.0065496001758564,0.4056175328283062,0.0063988516906634,0.0627694165772352,0.2578593656415721,0.3653108413650345
8,2.16,0.2912034246785228,0.2749176935000286,0.0,0.0,0.0576999243364608,0.0,0.0,0.02289564461599,0.0,0.0,0.0,0.0588235294117647,0.0026578524295642,0.004623475969044,0.0576999243364608,1.534436049222066,0.0029864618733114,0.0,0.0067227177311729,0.3444536634837941,0.0,0.3637706607518219,0.0,0.0,34.4673182926019,0.36822380457301,0.3612996445967127,2.027489311329524,0.0,0.3661963363818092,1.0588235294117647,0.0137741741734464,0.0047033171262614,0.362382689203958,0.0062717570275648,0.2749176935000286,0.0066132624089013,0.0512297314960099,0.2482723979873206,0.3688245846290624
9,1.34,0.3132418456098754,0.298492676115072,0.0,0.0,0.0623482249430477,0.0,0.0,0.0204488980351001,0.0,0.0,0.0,0.0588235294117647,0.0052511659306043,0.0063847181921534,0.0623482249430477,1.665626259511293,0.0047035052401942,0.0,0.0069361498346698,0.4118322748804387,0.0,0.4250495975738528,0.0,0.0,34.4673182926019,0.4320110680569917,0.4280072385298808,2.027489311329524,0.0,0.4308086905774863,1.0588235294117647,0.0143824212450517,0.0029418590925675,0.4296650227588257,0.0056070243339784,0.298492676115072,0.00158375041693,0.0580887620231953,0.3085298737518471,0.4331793750502097
10,0.89,0.4234307315186009,0.6249755645967279,0.0,0.0042711681761634,0.2447568661615826,0.0,0.0,0.0108506905539814,0.0,0.0,0.0,0.2,0.0013209056133692,0.0017476788978527,0.2447568661615826,1.01318518985254,0.001306980770726,0.0,0.0030317609533693,0.1442011481568131,0.0,0.1815179856337818,0.0,0.0,15.21928094887362,0.1779766817637881,0.1763319156550933,1.521928094887362,0.0,0.1790154393032069,1.2,0.0107727646929501,0.0009642910519307,0.1787511643159576,0.0015600823312039,0.6249755645967279,0.0010931302934185,0.0210685643014567,0.0594469014285405,0.1813582314362372
11,0.91,0.349508909104463,0.4558616540939667,0.0,0.0020472230880342,0.1827508713053553,0.0,0.0,0.021361054180931,0.0,0.0,0.0,0.1666666666666666,0.0026229598020973,0.0071726883410348,0.1827508713053553,1.0384727187364522,0.0016319816109101,0.0,0.0051683296456894,0.164597031434435,0.0,0.2000803906876807,0.0,0.0,31.01955000865388,0.1950585730505893,0.1950429355053393,2.584962500721156,0.0,0.198943949313973,1.1666666666666667,0.0140270324667098,0.0041922180466361,0.1977349511271225,0.0041441740013649,0.4558616540939667,0.0033425798973967,0.0488499345752864,0.093559103367845,0.1988353090093243
12,0.92,0.3537091029311265,0.5491711135240824,0.0,0.0027867656910062,0.1897453851082225,0.0,0.0,0.0197748424474212,0.0,0.0,0.0,0.1666666666666666,0.004021995376285,0.0070461122837567,0.1897453851082225,1.1021077652742508,0.0013676326357967,0.0,0.0065184133872383,0.1919743965698324,0.0,0.2250234518428579,0.0,0.0,31.01955000865388,0.2223623307626654,0.2225570409256998,2.584962500721156,0.0,0.2245313157784632,1.1666666666666667,0.013728689151039,0.0033196652058983,0.2220340334541389,0.003677080755598,0.5491711135240824,0.0029271223396473,0.0495219671789076,0.1111149284053182,0.2233408328704806
13,2.01,0.3556214373179698,0.6979747236007532,0.0,0.0,0.1439277698458949,0.0,0.0,0.0070150701959832,0.0,0.0,0.0,0.1428571428571428,0.003053812180178,0.0015211351408608,0.1439277698458949,1.18950244526856,0.0014008597483839,0.0,0.007420174394275,0.2344930394732317,0.0,0.2672580511201084,0.0,0.0,9.651484454403228,0.2662774452437755,0.2686417441052703,1.3787834934861751,0.0,0.2671084242448036,1.1428571428571428,0.0137493866629965,0.0014824406876142,0.2667619237879915,0.0031807575814818,0.6979747236007532,0.0034973083023007,0.0400303502077173,0.1486029238825141,0.2684401714836396
14,0.313,0.4023308664121435,0.57870758309754,0.0,0.4987102651967963,0.602138732462819,0.4987102651967963,0.0,0.0142783933947879,0.602138732462819,0.0,0.0,0.0,0.0032529312238982,0.0023086951634955,0.0,0.0497762467573838,0.0011515025446047,0.0,0.0009404793702312,0.1302060118721372,0.0,0.1657903410500484,0.57870758309754,0.6666666666666666,11.019550008653876,0.1612609156098421,0.1583148286481351,1.224394445405986,0.0,0.1632257643064271,1.6666666666666667,0.0099285588621641,0.0017272336641873,0.1620594270972501,0.0013876064517027,0.0,0.0019115715140131,0.014598000651193,0.0504771669445277,0.1686213780775975
15,0.316,0.4506478793959174,0.672352103645384,0.0,0.3969320400560375,0.7391029175733552,0.3969320400560375,0.0,0.0117339878347551,0.7391029175733552,0.0,0.0,0.0,0.0033576552063751,0.0036673861750034,0.0,0.1007761991695372,0.002454188660081,0.0,0.0077888005613794,0.1367089928866094,0.0,0.1702625169967489,0.672352103645384,0.6,15.709505944546686,0.168007590418397,0.1664799848722961,1.570950594454669,0.0,0.1668605290201857,1.6,0.0069590798359625,0.0016210840732891,0.1664423562455458,0.0027136627379856,0.0,0.0023424476101463,0.0073358348602828,0.0509962323664821,0.1685550520367967
16,0.393,0.4107389379451184,0.6276048399114728,0.0,0.480484025931508,0.6276048399114726,0.480484025931508,0.0,0.0136251095863784,0.6276048399114726,0.0,0.0,0.0,0.0018798003201942,0.000813615035149,0.0,0.011112226057551,0.000941961513857,0.0,0.0026939193312189,0.1297611177323345,0.0,0.1681958045731518,0.6276048399114728,0.6666666666666666,2.7548875021634687,0.1624335016861439,0.1569607420474058,0.9182958340544896,0.0,0.1618789361346747,1.6666666666666667,0.0058871550733949,0.0011778359896536,0.1660156639024966,0.0030836697434852,0.0,0.0022706211158108,0.0126273404673191,0.0493132600175117,0.1678194050376511
17,0.716,0.5756369653195763,0.9172352392202144,0.0,0.0,0.6158946476243572,0.0,0.0,0.0002530164595604,0.6158946476243572,0.0,0.0,0.0,0.0002686319075262,4.191489963322648e-05,0.0,1.2185560325158922,0.0001963951660422,0.0,0.0003807459664671,0.2454084267469142,0.0,0.2685743388391186,0.9172352392202144,0.25,6.490224995673063,0.2695187686644977,0.2705289419160417,0.8112781244591328,0.0,0.2696012112961748,1.25,0.0004031945991125,0.0001982313730128,0.2726704849106949,0.0004393672580269,0.0,0.0021570414529215,0.0003056142785557,0.1093138803942812,0.2692805757697891
18,0.471,0.5756369653195762,0.9461819538137016,0.0,0.0,0.6353314570949522,0.0,0.0,0.0003004910274804,0.6353314570949522,0.0,0.0,0.0,5.988796491526152e-05,0.0002464725184317,0.0,1.2570120274244578,9.553976262703622e-05,0.0,0.0001847485275432,0.2733963766306105,0.0,0.2946263416956638,0.9461819538137016,0.25,6.490224995673063,0.2958291961281202,0.2966452820732891,0.8112781244591328,0.0,0.295870949753023,1.25,0.0003687428239998,0.0002864376862142,0.2978532634144261,0.0003410387918695,0.0,0.0006263923699835,0.0003492765949809,0.1317534436198214,0.2958204178364981
19,0.31,0.5756369653195761,0.9775216098341648,0.0,0.0,0.6563750515580272,0.0,0.0,0.0003134410158441,0.6563750515580272,0.0,0.0,0.0,0.0002299074088842,0.0002982498068647,0.0,1.2986470685434344,1.9480804325263124e-05,0.0,3.579614518319944e-06,0.3051533196579998,0.0,0.3249493337774539,0.9775216098341648,0.25,6.490224995673063,0.32622279913537,0.326761516084571,0.8112781244591328,0.0,0.3262219512421566,1.25,0.0002828106523935,0.0001098562390715,0.3314985866150284,0.0001057104729504,0.0,0.0025088248954288,0.0003762945213399,0.1586609418122733,0.326338735078411
20,0.184,0.5756369653195763,1.011209419441022,0.0,0.0,0.67899535738567,0.0,0.0,0.0002922663453206,0.67899535738567,0.0,0.0,0.0,0.000165543846396,0.0002096976165484,0.0,1.3434016547863077,0.0001261091209878,0.0,0.0001298692322231,0.3411336625439959,0.0,0.3599606283438941,1.011209419441022,0.25,6.490224995673063,0.361147958434411,0.3614209087133987,0.8112781244591328,0.0,0.3611557047551019,1.25,0.0001697414120981,8.264966977644871e-05,0.3543421048955555,9.780169701578748e-05,0.0,0.0002313936648633,0.0003831307903156,0.1905802056437885,0.3613004531883943
21,1.625,0.4342915639475428,0.498471187310719,0.0,0.0,0.4213448811403616,0.0,0.0,0.0368630161592501,0.4213448811403616,0.0,0.0,0.0,0.0079290876692673,0.011933057079279,0.0,1.5772004274413547,0.0030209635224235,0.0,0.0109518740880786,0.3941970223911988,0.0,0.4078792960573897,0.498471187310719,0.1666666666666666,86.03910001730775,0.4082976627205806,0.40689803084541,3.584962500721156,0.0,0.4088877989380488,1.1666666666666667,0.0088691096185948,0.0046450668880936,0.4071984309764456,0.0019169769657191,0.0,0.0064243787866853,0.0741836393582402,0.259095832181669,0.4060517320208158
22,0.893,0.5054455049644366,0.910522686327518,0.0,0.0534819520489638,0.9268292856693902,0.0534819520489638,0.0,0.0050527283546297,0.9268292856693902,0.0,0.0,0.0,0.0015237874089231,0.0028092935749313,0.0,0.0702201242454357,0.0013706123429997,0.0,0.0020237770671291,0.1646735290561904,0.0,0.2044094572234729,0.910522686327518,0.5,11.509775004326936,0.19889141264883,0.1974996146501747,1.918295834054489,0.0,0.1994123988881109,1.5,0.0021364047001253,0.0017216189609808,0.2001976244102677,0.001630237361323,0.0,0.0022052392045602,0.0052986521895145,0.0666703541902797,0.2014916820828314
23,0.736,0.5073028796227614,0.928074361222314,0.0,0.053290506869965,0.9423152804277884,0.053290506869965,0.0,0.004546773069366,0.9423152804277884,0.0,0.0,0.0,0.0009699686677425,0.0022962078005646,0.0,0.0696296902285103,0.0012325439747033,0.0,0.0015936929152505,0.176268336033962,0.0,0.2147934434958008,0.928074361222314,0.5,11.509775004326936,0.2096236793033052,0.2082093716333544,1.918295834054489,0.0,0.2102136890202021,1.5,0.0018184475297007,0.0011523935520978,0.2145792971032196,0.0011129552727803,0.0,0.0012806706209949,0.0052192159661424,0.0741860948713495,0.2119899509001939
24,0.534,0.5125416302096659,0.9763556945303205,0.0,0.0532947113959671,0.9760884896381772,0.0532947113959671,0.0,0.0031852627852409,0.9760884896381772,0.0,0.0,0.0,0.0012205699765185,0.0011342754212872,0.0,0.0681640616957523,0.0011239067182555,0.0,0.0007404176543138,0.2099308422131239,0.0,0.2448663624028051,0.9763556945303205,0.5,11.509775004326936,0.2411098005425073,0.2397659570128205,1.918295834054489,0.0,0.2417578478657353,1.5,0.0010314874960037,0.0009144353537605,0.2423633280384118,0.0008166519870748,0.0,0.0021092960539964,0.0048109795755016,0.0973762859552175,0.2423732097965855
25,0.37283,0.7404804896930608,0.0,0.0,2.222975755834911,0.0,2.222975755834911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0115662284919595,0.0,0.058461706815248,0.0,1.0,0.0,0.0658096141260054,0.0677666278092,0.0,0.0,0.061391566424345,2.0,0.0,0.0,0.0568344595233442,0.0,0.0,0.0,0.0,0.0006162253728848,0.0536910176773559
26,1.5,0.2404677443618796,0.3603239363469598,0.0,0.0,0.1384905453400941,0.0,0.3603239363469598,0.0054548468347673,0.0,0.0,0.0,1.1111111111111112,0.0001345613217041,0.0039843432564428,0.0,1.3830078911986483,0.0020803508678357,0.0,0.0056759591086802,0.4420641748168812,0.3603239363469598,0.464059587405406,0.0,0.3333333333333333,41.058650025961626,0.4671739119794592,0.4689271749417066,2.281036112553424,0.0,0.4658104212734562,1.1111111111111112,0.0053880668574352,0.0014957335066653,0.461273628317033,0.0019196575994046,0.0,0.0031577917011302,0.0410399290274677,0.3151936039714904,0.4647467582946408
27,1.63,0.2465419964692839,0.3702000572311423,0.0,0.0,0.1415537897253047,0.0,0.3702000572311423,0.0065530365989965,0.0,0.0,0.0,1.1111111111111112,0.0007326003429737,0.0042318483212713,0.0,1.41570480876226,0.0016436770180943,0.0,0.005329121450468,0.4646355888669492,0.3702000572311423,0.486476272298554,0.0,0.3333333333333333,41.058650025961626,0.4895482388134369,0.4910831696402575,2.281036112553424,0.0,0.4883785090975843,1.1111111111111112,0.0044671759566787,0.0008243207074961,0.4844129823491097,0.0025600056103472,0.0,0.0035456964844833,0.0417287192098654,0.3361729910012354,0.4870072100056792
28,1.77,0.2527621975053388,0.3820830786194005,0.0,0.0,0.1447409607803815,0.0,0.3820830786194005,0.0075340013921791,0.0,0.0,0.0,1.1111111111111112,0.0013893500991598,0.0043776807894541,0.0,1.4470241529993535,0.001214765081864,0.0,0.00498620387006,0.4857117526275332,0.3820830786194005,0.5075330184569095,0.0,0.3333333333333333,41.058650025961626,0.5105138722906983,0.5118204200274329,2.281036112553424,0.0,0.5095270857195042,1.1111111111111112,0.003655643649669,0.0002398398937757,0.5140184085508925,0.003048258897336,0.0,0.0027353428512039,0.0423984371094777,0.356030525737766,0.5078986076910494
29,0.59,0.3774414552296377,0.679672781121668,0.0,0.206629768760546,0.6796727811216674,0.0,0.679672781121668,0.0051752386736416,0.0,0.0,0.0,5.0,0.001121212778057,0.0028673091133773,0.0,0.2912215699742222,0.0007500002936674,0.0,0.005955763663859,0.1558988061164418,0.679672781121668,0.1926170134363308,0.0,1.5,4.0,0.1906481790932181,0.1908968017738691,1.0,0.0,0.190145859411219,1.5,0.0081484542464822,0.0013380094965867,0.1910152895627382,0.0003081378321184,0.0,0.0025819828549946,0.0108911480561846,0.0661541131655159,0.1908416291929293
30,0.55,0.3877439523231382,0.7074288321728711,0.0,0.2014918367920951,0.7074288321728707,0.0,0.7074288321728711,0.0038871407187662,0.0,0.0,0.0,5.0,3.531705458846568e-05,0.003741033742717,0.0,0.2794466525155927,0.0007675479711875,0.0,0.0059408607303396,0.1742791076907122,0.7074288321728711,0.2094443468545204,0.0,1.5,4.0,0.2084253881564065,0.2084354988922085,1.0,0.0,0.207286735880491,1.5,0.0071685764419125,0.0007428735998293,0.2075296538143764,0.0016009788446105,0.0,0.0005171339255084,0.010819253662055,0.0777600170097313,0.207063723411641
31,1.32,0.3857295482415521,0.6162947934774654,0.0,0.1047242576731178,0.52174053940463,0.1047242576731178,0.0,0.0007453012290984,0.52174053940463,0.0,0.0,0.0,0.0006218057615803,0.0012298325438133,0.0,1.32397815196678,0.0001017386086708,0.0,0.0013350393626912,0.5054464929982723,0.0,0.5255140254637771,0.6162947934774654,0.25,24.0,0.5259033556649634,0.5264534585820017,1.5,0.0,0.526244525383126,1.25,0.0011021481276896,0.000296138482598,0.525550195209637,0.0009629209031448,0.0,0.0007385327449544,0.0065658245989698,0.3559774838575945,0.5259543234422701
32,0.86,0.4547307115760405,0.0,0.0,1.6133477161464305,0.0,0.60024032461407,0.0,0.0115770028912003,0.0,0.0,0.0,0.0,0.0020505898416977,0.0028816731781367,0.0,0.0,0.0016322414844566,0.0,0.0013881498217272,0.0742914525651221,0.0,0.1218332288274172,0.0,1.3333333333333333,2.7548875021634687,0.1175908724682992,0.1151755205419702,0.9182958340544896,0.0,0.11822219642412,2.0,0.0069229583553891,0.0004265733153109,0.118449583926683,0.0002774083554558,0.0,0.0011753833350817,0.0093535338482154,0.0218818895076667,0.1187263827238206
33,0.68,0.4553089907949578,0.0,0.0,1.6367074447435253,0.0,0.6079808992745274,0.0,0.0110480679558093,0.0,0.0,0.0,0.0,0.0021770102221407,0.0027574655713195,0.0,0.0,0.0010890813299413,0.0,0.000762811361959,0.0805326301943457,0.0,0.1282239399562678,0.0,1.3333333333333333,2.7548875021634687,0.1223080297025171,0.1203942604824869,0.9182958340544896,0.0,0.1234033381035133,2.0,0.0072666866363566,0.0010664831667546,0.1192171644042699,5.2337457477495885e-05,0.0,0.0009842241326523,0.0098716693071898,0.024432331641382,0.1256808357414474
34,0.54,0.3980766658039705,0.0,0.0,1.6186130103563527,0.0,0.5999780687291427,0.0,0.008932011217818,0.0,0.0,0.0,0.0,0.0027504515262208,0.0027044553824965,0.0,0.0,0.000910819047957,0.0,0.0023364968885329,0.0766563566387259,0.0,0.1171900523481474,0.0,1.3333333333333333,9.509775004326936,0.1180313960382226,0.1186824425183313,1.584962500721156,0.0,0.1162081241161364,2.0,0.0056282545973239,0.0018077149428458,0.1146490692732465,0.0006143860646064,0.0,0.0010921173320762,0.0073485216213234,0.0224411987532784,0.1156253877199003
35,0.43,0.402463488413403,0.0,0.0,1.6557050839473966,0.0,0.6098042038371329,0.0,0.0085714282939686,0.0,0.0,0.0,0.0,0.0024813534402345,0.0028934964695825,0.0,0.0,0.0007175227715854,0.0,0.0022458164565762,0.0826896130090864,0.0,0.1233968562542249,0.0,1.3333333333333333,9.509775004326936,0.1235415736567527,0.1240613489792193,1.584962500721156,0.0,0.1225251264668962,2.0,0.0060151242626534,0.0019942189957624,0.1210541959343081,5.714875651425773e-05,0.0,0.0005960349270798,0.0078263079186121,0.0251259557704871,0.1218049145973902
36,0.42,0.4149635252124536,0.0,0.0,1.5896037150894498,0.0,0.8322417870234583,0.0,0.0078357338892482,0.0,0.0,0.0,0.0,0.002157144906621,0.0020744766689719,0.0,0.0,0.0008228660318933,0.0,0.0037070508027034,0.084358560091434,0.0,0.1249413738983486,0.0,1.25,16.0,0.124869401601399,0.1270694358387802,2.0,0.0,0.1241912463485398,2.0,0.0064207837702298,0.000767423550386,0.1243699558094807,0.0020956775050811,0.0,0.0020009197614251,0.0074363831332544,0.0258694399432402,0.1232619300042039
37,0.37,0.417644600895304,0.0,0.0,1.6163607952567725,0.0,0.8443259900555068,0.0,0.0074906622134285,0.0,0.0,0.0,0.0,0.0022500609830005,0.002205847151991,0.0,0.0,0.0005846085154717,0.0,0.0038105192199714,0.0903014256014578,0.0,0.1311262175968597,0.0,1.25,16.0,0.1305141871969006,0.1323478129351162,2.0,0.0,0.1301795824590368,2.0,0.0063996895901515,0.0009109618460394,0.1293432717236741,0.0019887841703888,0.0,0.0020717183063651,0.0079875870980606,0.0287738232992074,0.1292606304581597
38,0.58,0.4343845501778032,0.0,0.0,1.6649990447806513,0.0,0.9128848107121968,0.0,0.0173479255958806,0.0,0.0,0.0,0.0,0.0027596213845197,0.0011117666638108,0.0,0.0,0.00110538662883,0.0,0.0070216544228558,0.0869110568690603,0.0,0.1280392990846368,0.0,1.25,16.0,0.1272601536973935,0.1267760558193898,2.0,0.0,0.1256322222048254,2.0,0.0052335759948674,0.0033428466696823,0.1261373424899343,0.0017698406035373,0.0,0.0010478988532263,0.0108952924968658,0.0276399805140761,0.1238625460663875
39,0.49,0.4378883089692522,0.0,0.0,1.6876330871390026,0.0,0.9203422507137384,0.0,0.0168317838415228,0.0,0.0,0.0,0.0,0.0027880654193866,0.00162380087938,0.0,0.0,0.0008388011764725,0.0,0.0069180053627119,0.0929468217677375,0.0,0.1343481337592349,0.0,1.25,16.0,0.1327336561957884,0.1320857899674889,2.0,0.0,0.131702948132876,2.0,0.0055516771040677,0.0031984765986194,0.129906646972563,0.0016725540656335,0.0,0.0028862018656209,0.0114362709946995,0.0304875022393445,0.1304524413636019
40,0.41,0.4392884358151684,0.0,0.0,1.6846742005398232,0.0,0.9029565582950588,0.0,0.0105903329302112,0.0,0.0,0.0,0.0,0.0036804910865793,0.0017299307290031,0.0,0.0,0.0005043877425482,0.0,0.0024108307965315,0.0836963956055994,0.0,0.1241316534317542,0.0,1.2,3.6096404744368114,0.124693155791867,0.1265624663099868,0.7219280948873623,0.0,0.1227540639489885,2.0,0.0053894620243501,0.0016249626135508,0.1257805320161597,0.002072548403297,0.0,0.0001060357320268,0.009536932355558,0.0279385452037477,0.1215298976636896
41,2.0,0.206611586493431,0.2208009829980269,0.0,0.0,0.0995352414543948,0.0,0.264072219628525,0.0106000619720648,0.0,0.0,0.0,2.857142857142857,0.0012572252254451,0.0022776232608828,0.0,0.6138665719583767,0.0014847586969953,0.0,0.004035334274426,0.0271187396330543,0.0,0.0422444533184268,0.0,0.0,9.651484454403228,0.0563945272638329,0.062923373009034,1.3787834934861751,4.0,0.0535645150750605,1.1428571428571428,0.0030256184902903,0.0011278281759362,0.0551167962885062,0.0024451588572122,0.0,0.0006958664730681,0.007094052419053,0.0131517013879879,0.0512641214515111
42,0.9269841269841268,0.1763849923449471,0.4895200772220066,0.0,0.0001337204880943,0.4201671162807835,0.0,0.0,0.0319595974659816,0.0,0.0,0.0,0.0,0.0076088378559472,0.0076599782501422,0.0,0.4663426998612761,0.0045763569196881,0.0,0.014407042736312,0.1131956559633082,0.0,0.1169378056172218,0.0,0.3636363636363636,90.10749561002052,0.1263978219628141,0.1312719997355768,4.095795255000932,0.0,0.1289596115118143,1.2727272727272727,0.0197553300652115,0.0057120692131088,0.1273939420562171,0.0061976695793075,0.0,0.0028486722590269,0.0584582635402997,0.098152297597461,0.1309858795665069
43,0.66031746031746,0.1919799383663765,0.4987894010499129,0.0,0.0001306111156258,0.4251901651414618,0.0,0.0,0.0356279123177268,0.0,0.0,0.0,0.0,0.0090751965578326,0.0052327503589163,0.0,0.4936965640983258,0.0043078041720959,0.0,0.0154857168769767,0.1321225845841618,0.0,0.1434482198605704,0.0,0.3636363636363636,90.10749561002052,0.1492413395518894,0.1529890843426772,4.095795255000932,0.0,0.1486143642778616,1.2727272727272727,0.0210986670564291,0.0051328802414492,0.1536592735357776,0.0079686810429525,0.0,0.0047450164169443,0.0579925373238945,0.1049419299097329,0.1499893241342222
44,1.0095238095238095,0.2020374184303958,0.5054091013323313,0.0,0.0002545361126128,0.4296543999606161,0.0,0.0,0.03767264009595,0.0,0.0,0.0,0.0,0.0092696689512623,0.0047271017359451,0.0,0.5161866660664651,0.0033170839291814,0.0,0.0154620254978229,0.1462290823070956,0.0,0.1611015134415235,0.0,0.3636363636363636,90.10749561002052,0.1652135768091981,0.1671740487765914,4.095795255000932,0.0,0.1628762287547395,1.2727272727272727,0.021681218288732,0.0050540083840487,0.1678667969273148,0.0092751697679805,0.0,0.0047298099707303,0.0578115951914881,0.1111754568139039,0.1640565135844028
